ID,Fight_Num,Event_Card,Event_Weight,Red_Event_fighter_image,Red_Fighter_Name,Red_Fighter_Nickname,Blue_Fighter_Name,Blue_Event_fighter_image,Blue_Fighter_Nickname
13,128, prelims, Bantamweight Bout , https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-07/JACKSON_MONTEL_L_07-13.png?itok=9KV-kY6V, Montel Jackson," ""Quik""", Da'Mon Blackshear, https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-07/BLACKSHEAR_DAMON_R_07-13.png?itok=NbHoW1Vs," ""The Monster"""
13,129, prelims, Women's Flyweight Bout , https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-08/SANTOS_LUANA_L_08-17.png?itok=5kKjBNs3, Luana Santos, , Mariya Agapova, https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-07/AGAPOVA_MARIYA_R_07-13.png?itok=uoQyi5md," ""Money Mashka"""
13,130, prelims, Middleweight Bout , https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-07/FREMD_JOSH_L_07-13.png?itok=GHGg5Wn5, Josh Fremd, , Andre Petroski, https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-07/PETROSKI_ANDRE_R_07-13.png?itok=ixpHmVTe, 
13,131, prelims, Welterweight Bout , https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-07/ELDER_EVAN_L_07-13.png?itok=3Evk3bly, Evan Elder," ""The Phenom """, Darrius Flowers, https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-07/FLOWERS_DARRIUS_R_07-13.png?itok=rYasPnU9," ""Beastmode"""
14,132, main_card, Light Heavyweight Title Bout , https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-06/PEREIRA_ALEX_L_BELT_06-29.png?itok=2qVbbW8l, Alex Pereira," ""Poatan""", Jiří Procházka, https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-07/PROCHAZKA_JIRI_R_06-29-1.png?itok=xjAhy5dW, 
14,133, main_card, Catchweight Bout , https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-02/IGE_DAN_L_02-10.png?itok=8LcCLfGF, Dan Ige," ""50K""", Diego Lopes, https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-06/LOPES_DIEGO_R_06-29.png?itok=ETDct-ai, 
14,134, main_card, Light Heavyweight Bout , https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-06/SMITH_ANTHONY_L_06-29.png?itok=bvaDbqQ-, Anthony Smith," ""Lionheart""", Roman Dolidze, https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-06/DOLIDZE_ROMAN_R_06-29.png?itok=TaHKRc1O, 
14,135, main_card, Women's Bantamweight Bout , https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-06/BUENO_SILVA_MAYRA_L_06-29.png?itok=tvCoE_6q, Mayra Bueno Silva," ""Sheetara""", Macy Chiasson, https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-06/CHIASSON_MACY_R_06-29.png?itok=iKIUeJNE, 
14,136, main_card, Welterweight Bout , https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-06/GARRY_IAN_L_06-29.png?itok=NZZ2cDg2, Ian Machado Garry," ""The Future""", Michael Page, https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-03/PAGE_MICHAEL_R_03-09.png?itok=FJuBBRZH," ""Venom"""
14,137, prelims, Middleweight Bout , https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-06/PYFER_JOE_L_06-29.png?itok=5QjwsRId, Joe Pyfer," ""Bodybagz""", Marc-Andre Barriault, https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-06/BARRIAULT_MARC-ANDRE_R_06-29.png?itok=GDmUHtgz," ""Powerbar"""
14,138, prelims, Featherweight Bout , https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-06/SWANSON_CUB_L_06-29.png?itok=MCv-5FnW, Cub Swanson, , Andre Fili, https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-06/FILI_ANDRE_R_06-29.png?itok=dwz_e_Ee," ""Touchy"""
14,139, prelims, Featherweight Bout , https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-06/JOURDAIN_CHARLES_L_06-29.png?itok=cr0zp7Z8, Charles Jourdain," ""Air""", Jean Silva, https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-07/SILVA_JEAN_R_07-13.png?itok=8occiIpk," ""Lord"""
14,140, prelims, Bantamweight Bout , https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-06/TALBOTT_PAYTON_L_06-29.png?itok=qJHnqkWO, Payton Talbott, , Yanis Ghemmouri, https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-06/GHEMMOURI_YANIS_R_06-29.png?itok=5QF1uDvI," ""The Desert Warrior"""
14,141, early_prelims, Women's Strawweight Bout , https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-06/WATERSON-GOMEZ_MICHELLE_L_06-29.png?itok=sZqUzu5n, Michelle Waterson-Gomez," ""The Karate Hottie""", Gillian Robertson, https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-06/ROBERTSON_GILLIAN_R_06-29.png?itok=OOK9enSb," ""The Savage"""
14,142, early_prelims, Heavyweight Bout , https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-06/ARLOVSKI_ANDREI_L_06-29.png?itok=4syuVy6M, Andrei Arlovski," ""The Pit Bull""", Martin Buday, https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-06/BUDAY_MARTIN_R_06-29.png?itok=kqPojoPj," ""Badys"""
14,143, early_prelims, Flyweight Bout , https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-06/TSURUYA_REI_L_06-29.png?itok=XZACEpL-, Rei Tsuruya, , Carlos Hernandez, https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-06/HERNANDEZ_CARLOS_R_06-29.png?itok=-XxG41Yr, 
14,144, early_prelims, Bantamweight Bout , https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-06/SIMON_RICKY_L_06-29.png?itok=kmnzCYU5, Ricky Simon, , Vinicius Oliveira, https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-06/OLIVIEIRA_VINICIUS_R_06-29.png?itok=PVQZ2eLn," ""LokDog"""
15,145, main_card, Middleweight Bout , https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-07/WHITTAKER_ROBERT_L_06-22.png?itok=YCcXPKAV, Robert Whittaker," ""The Reaper""", Ikram Aliskerov, https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-06/ALISKEROV_IKRAM_R_06-22.png?itok=U08zpK-P, 
15,146, main_card, Heavyweight Bout , https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-06/PAVLOVICH_SERGEI_L_06-22.png?itok=5IN9hNt4, Sergei Pavlovich, , Alexander Volkov, https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-06/VOLKOV_ALEXANDER_R_06-22.png?itok=menz4ry6," ""Drago"""
15,147, main_card, Middleweight Bout , https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-06/GASTELUM_KELVIN_L_06-22.png?itok=1oS7RKB_, Kelvin Gastelum, , Daniel Rodriguez, https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-06/RODRIGUEZ_DANIEL_R_06-22.png?itok=QuI6D3Bw," ""D-Rod"""
15,148, main_card, Middleweight Bout , https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-08/MAGOMEDOV_SHARA_L_08-03.png?itok=LiGTDmJ3, Shara Magomedov," ""Bullet""", Antonio Trocoli, https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-06/TROCOLI_ANTONIO_R_06-22.png?itok=pTOhKzNE," ""Malvado"""
15,149, main_card, Light Heavyweight Bout , https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-06/WALKER_JOHNNY_L_06-22.png?itok=ZJQzwFbw, Johnny Walker, , Volkan Oezdemir, https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-06/OEZDEMIR_VOLKAN_R_06-22.png?itok=zpUW88P9," ""No Time"""
15,150, prelims, Lightweight Bout , https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2022-02/dc2ac255-0040-46a9-b739-02e518a2fa8f%252FHAQPARAST_NASRAT_L_02-12.png?itok=qvPsE88b, Nasrat Haqparast, , Jared Gordon, https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-06/GORDON_JARED_R_06-22.png?itok=wdcQSoch," ""Flash"""
15,151, prelims, Featherweight Bout , https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-06/NAIMOV_MUHAMMAD_L_06-22.png?itok=HiRriUtK, Muhammad Naimov," ""Hillman""", Felipe Lima, https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-06/LIMA_FELIPE_R_06-22.png?itok=g5rNSZUQ," ""Jungle Boy"""
15,152, prelims, Welterweight Bout , https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-06/FAKHRETDINOV_RINAT_L_06-22.png?itok=tzj9TtDP, Rinat Fakhretdinov," ""Gladiator""", Nicolas Dalby, https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-06/DALBY_NICOLAS_R_06-22.png?itok=MavB3Fz6," ""Danish Dynamite"""
15,153, prelims, Bantamweight Bout , https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-06/KANG_KYUNG_HO_L_06-22.png?itok=bSWgpK2G, Kyung Ho Kang," ""Mr. Perfect""", Muin Gafurov, https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-06/GAFUROV_MUIN_R_06-22.png?itok=P5FAoInM," ""Tajiik"""
15,154, prelims, Light Heavyweight Bout , https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-06/GADZHIYASULOV_MAGOMED_L_06-22.png?itok=oVy2xn8g, Magomed Gadzhiyasulov, , Brendson Ribeiro, https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-06/RIBEIRO_BRENDSON_R_06-22.png?itok=sn-UHbKn," ""The Gorilla"""
15,155, prelims, Bantamweight Bout , https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-06/LONG_XIAO_L_06-22.png?itok=n3GTapRm, Xiao Long, , ChangHo Lee, https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-06/LEE_CHANGHO_R_06-22.png?itok=VmyEVu5m, 
